日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20241031,7687,ミクリード,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7689,コパ・コーポレーション,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,7698,アイスコ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8001,伊藤忠商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
20241031,8002,丸紅,プライム（内国株式）,6050,卸売業,13,商社・卸売,2,TOPIX Large70
20241031,8006,ユアサ・フナショク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8007,高島,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8012,長瀬産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8014,蝶理,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8015,豊田通商,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8018,三共生興,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8020,兼松,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8025,ツカモトコーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8030,中央魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8031,三井物産,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
20241031,8032,日本紙パルプ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8037,カメイ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8038,東都水産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8039,築地魚市場,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8041,ＯＵＧホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8043,スターゼン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8045,横浜丸魚,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8046,丸藤シートパイル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8051,山善,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8052,椿本興業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8053,住友商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,2,TOPIX Large70
20241031,8057,内田洋行,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8058,三菱商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
20241031,8059,第一実業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8060,キヤノンマーケティングジャパン,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8061,西華産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8065,佐藤商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8066,三谷商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8070,東京産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8072,日本出版貿易,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8074,ユアサ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8075,神鋼商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8076,カノークス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8077,トルク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8078,阪和興業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8079,正栄食品工業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8081,カナデン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8084,ＲＹＯＤＥＮ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8085,ナラサキ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8088,岩谷産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8089,ナイス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8091,ニチモウ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8093,極東貿易,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8095,アステナホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8097,三愛オブリ,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8098,稲畑産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8101,ＧＳＩクレオス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8103,明和産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8104,クワザワホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8105,堀田丸正,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8115,ムーンバット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8117,中央自動車工業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8119,三栄コーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8123,川辺,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8125,ワキタ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8129,東邦ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8130,サンゲツ,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8131,ミツウロコグループホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8132,シナネンホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8133,伊藤忠エネクス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
