日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20241031,6433,ヒーハイスト,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6436,アマノ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6440,ＪＵＫＩ,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6444,サンデン,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6445,ジャノメ,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6454,マックス,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6457,グローリー,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6458,新晃工業,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6459,大和冷機工業,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6460,セガサミーホールディングス,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6463,ＴＰＲ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6464,ツバキ・ナカシマ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6465,ホシザキ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6466,ＴＶＥ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6467,ニチダイ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6469,放電精密加工研究所,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6470,大豊工業,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6471,日本精工,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6472,ＮＴＮ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6473,ジェイテクト,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6474,不二越,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6480,日本トムソン,プライム（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6481,ＴＨＫ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,6482,ユーシン精機,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6484,ＫＶＫ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6485,前澤給装工業,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6486,イーグル工業,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6488,ヨシタケ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6489,前澤工業,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,6490,ＰＩＬＬＡＲ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6492,岡野バルブ製造,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6494,ＮＦＫホールディングス,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6495,宮入バルブ製作所,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6496,中北製作所,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6497,ハマイ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,6498,キッツ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,6586,マキタ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,7003,三井Ｅ＆Ｓ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,7004,カナデビア,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,7011,三菱重工業,プライム（内国株式）,3600,機械,8,機械,1,TOPIX Core30
20241031,7013,ＩＨＩ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20241031,7021,ニッチツ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,7022,サノヤスホールディングス,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20241031,7718,スター精密,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20241031,7726,黒田精工,スタンダード（内国株式）,3600,機械,8,機械,-,-
20241031,7991,マミヤ・オーピー,スタンダード（内国株式）,3600,機械,8,機械,-,-
